Ship,Engine,Engine ID,Fuel Pump ID,Time Til Failure (hours),Fuel Tank Feed,Date,Density (kg/m3),Water Reaction Vol Change (ml),Flash Point (celsius),Filter Blocking Tendency,Cloud Point (celsius),Sulphur (%),Colony Forming Units (CFU/ml),Water content (mg/kg)
PWLS,DG2,PWLS_DG2,DG2_Pump_13,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG2,PWLS_DG2,DG2_Pump_14,5154.49,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG2,PWLS_DG2,DG2_Pump_16,6083.76,FWD DG RU,2021-09-01,818.5,2.16,64.22,1.0,-7.86,0.286,39.32,193.47
PWLS,DG1,PWLS_DG1,DG1_Pump_1,7448.76,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG1,PWLS_DG1,DG1_Pump_6,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG1,PWLS_DG1,DG1_Pump_8,8363.58,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG1,PWLS_DG1,DG1_Pump_14,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG1,PWLS_DG1,DG1_Pump_16,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG2,PWLS_DG2,DG2_Pump_1,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG2,PWLS_DG2,DG2_Pump_2,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG2,PWLS_DG2,DG2_Pump_3,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG2,PWLS_DG2,DG2_Pump_4,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG2,PWLS_DG2,DG2_Pump_5,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG2,PWLS_DG2,DG2_Pump_6,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG2,PWLS_DG2,DG2_Pump_8,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG2,PWLS_DG2,DG2_Pump_9,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG2,PWLS_DG2,DG2_Pump_10,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG2,PWLS_DG2,DG2_Pump_13,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG2,PWLS_DG2,DG2_Pump_14,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG2,PWLS_DG2,DG2_Pump_16,,FWD DG RU,2021-10-01,804.67,0.0,59.06,0.36,0.0,0.052,51.05,91.71
PWLS,DG1,PWLS_DG1,DG1_Pump_1,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG1,PWLS_DG1,DG1_Pump_6,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG1,PWLS_DG1,DG1_Pump_14,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG1,PWLS_DG1,DG1_Pump_16,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG2,PWLS_DG2,DG2_Pump_1,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG2,PWLS_DG2,DG2_Pump_2,7894.44,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG2,PWLS_DG2,DG2_Pump_3,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG2,PWLS_DG2,DG2_Pump_4,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG2,PWLS_DG2,DG2_Pump_5,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG2,PWLS_DG2,DG2_Pump_6,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG2,PWLS_DG2,DG2_Pump_8,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG2,PWLS_DG2,DG2_Pump_9,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG2,PWLS_DG2,DG2_Pump_10,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG2,PWLS_DG2,DG2_Pump_13,9825.02,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG2,PWLS_DG2,DG2_Pump_14,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG2,PWLS_DG2,DG2_Pump_16,,FWD DG RU,2021-11-01,804.17,0.0,58.55,0.16,0.0,0.042,46.05,81.73
PWLS,DG1,PWLS_DG1,DG1_Pump_1,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG1,PWLS_DG1,DG1_Pump_6,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG1,PWLS_DG1,DG1_Pump_14,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG1,PWLS_DG1,DG1_Pump_16,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG2,PWLS_DG2,DG2_Pump_1,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG2,PWLS_DG2,DG2_Pump_2,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG2,PWLS_DG2,DG2_Pump_3,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG2,PWLS_DG2,DG2_Pump_4,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG2,PWLS_DG2,DG2_Pump_5,9090.17,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG2,PWLS_DG2,DG2_Pump_6,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG2,PWLS_DG2,DG2_Pump_8,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG2,PWLS_DG2,DG2_Pump_9,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG2,PWLS_DG2,DG2_Pump_10,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG2,PWLS_DG2,DG2_Pump_13,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG2,PWLS_DG2,DG2_Pump_14,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG2,PWLS_DG2,DG2_Pump_16,,FWD DG RU,2021-12-01,803.67,0.0,58.05,0.0,0.0,0.033,41.04,71.72
PWLS,DG1,PWLS_DG1,DG1_Pump_1,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG1,PWLS_DG1,DG1_Pump_6,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG1,PWLS_DG1,DG1_Pump_9,11565.07,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG1,PWLS_DG1,DG1_Pump_14,8697.3,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG1,PWLS_DG1,DG1_Pump_16,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG2,PWLS_DG2,DG2_Pump_1,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG2,PWLS_DG2,DG2_Pump_2,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG2,PWLS_DG2,DG2_Pump_3,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG2,PWLS_DG2,DG2_Pump_4,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG2,PWLS_DG2,DG2_Pump_5,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG2,PWLS_DG2,DG2_Pump_6,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG2,PWLS_DG2,DG2_Pump_8,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG2,PWLS_DG2,DG2_Pump_9,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG2,PWLS_DG2,DG2_Pump_10,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG2,PWLS_DG2,DG2_Pump_13,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG2,PWLS_DG2,DG2_Pump_14,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG2,PWLS_DG2,DG2_Pump_16,,FWD DG RU,2022-01-01,803.17,0.0,57.56,0.0,0.0,0.02,36.05,61.71
PWLS,DG1,PWLS_DG1,DG1_Pump_1,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG1,PWLS_DG1,DG1_Pump_6,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG1,PWLS_DG1,DG1_Pump_14,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG1,PWLS_DG1,DG1_Pump_16,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG2,PWLS_DG2,DG2_Pump_1,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG2,PWLS_DG2,DG2_Pump_2,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG2,PWLS_DG2,DG2_Pump_3,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG2,PWLS_DG2,DG2_Pump_4,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG2,PWLS_DG2,DG2_Pump_5,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG2,PWLS_DG2,DG2_Pump_6,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG2,PWLS_DG2,DG2_Pump_7,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG2,PWLS_DG2,DG2_Pump_8,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG2,PWLS_DG2,DG2_Pump_9,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG2,PWLS_DG2,DG2_Pump_10,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG2,PWLS_DG2,DG2_Pump_11,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG2,PWLS_DG2,DG2_Pump_12,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG2,PWLS_DG2,DG2_Pump_13,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG2,PWLS_DG2,DG2_Pump_14,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG2,PWLS_DG2,DG2_Pump_15,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG2,PWLS_DG2,DG2_Pump_16,,FWD DG RU,2022-02-01,802.67,0.0,57.05,0.0,0.0,0.007,31.05,51.72
PWLS,DG1,PWLS_DG1,DG1_Pump_1,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
PWLS,DG1,PWLS_DG1,DG1_Pump_2,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
PWLS,DG1,PWLS_DG1,DG1_Pump_3,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
PWLS,DG1,PWLS_DG1,DG1_Pump_4,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
PWLS,DG1,PWLS_DG1,DG1_Pump_5,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
PWLS,DG1,PWLS_DG1,DG1_Pump_6,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
PWLS,DG1,PWLS_DG1,DG1_Pump_7,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
PWLS,DG1,PWLS_DG1,DG1_Pump_8,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
PWLS,DG1,PWLS_DG1,DG1_Pump_9,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
PWLS,DG1,PWLS_DG1,DG1_Pump_10,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
PWLS,DG1,PWLS_DG1,DG1_Pump_11,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
PWLS,DG1,PWLS_DG1,DG1_Pump_12,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
PWLS,DG1,PWLS_DG1,DG1_Pump_13,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
PWLS,DG1,PWLS_DG1,DG1_Pump_14,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
PWLS,DG1,PWLS_DG1,DG1_Pump_15,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
PWLS,DG1,PWLS_DG1,DG1_Pump_16,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
PWLS,DG2,PWLS_DG2,DG2_Pump_1,,FWD DG RU,2022-03-01,802.17,0.0,56.56,0.0,0.0,0.0,26.05,41.72
